created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio
2017-11-10,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6389789,-58.500115,290000.0,200.0,200.0,1450.0,,4.0,,https://www.properati.com.ar/1hzrw_venta_ph_villa-luro_balcon_parrilla_patio_quincho_terraza_toilette_luminoso_garage_amoblado_valorar-inmuebles_dut,VILLA LURO
2017-11-10,PH,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.6420302,-58.4967036,110000.0,,40.0,,,2.0,,https://www.properati.com.ar/1i0ru_venta_ph_mataderos_balcon_lavadero_placard_fj-lujan_evj,VILLA LURO
2017-11-12,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6441740256,-58.500557749399995,247000.0,132.0,106.0,1871.2121212121206,2.0,5.0,,https://www.properati.com.ar/1i1rm_venta_departamento_villa-luro_zelada_5363_balcon_lavadero_vista_garage_re-max-visi-oacute-n,VILLA LURO
2017-11-14,apartment,Liniers,|Argentina|Capital Federal|Liniers|,-34.6437655,-58.5030986,90000.0,34.0,30.0,2647.0588235294117,,1.0,,https://www.properati.com.ar/1i3qi_venta_departamento_liniers_balcon_garage_amoblado_estrenar_apto-credito-hipotecario_norde-propiedades_h62,VILLA LURO
2017-11-14,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6441740256,-58.500557749399995,205000.0,116.0,107.0,1767.2413793103449,1.0,6.0,,https://www.properati.com.ar/1i3ya_venta_departamento_villa-luro_zelada_5363_balcon_baulera_toilette_re-max-visi-oacute-n,VILLA LURO
2017-11-17,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6383459,-58.4969422,90000.0,49.0,37.0,1836.7346938775509,,2.0,,https://www.properati.com.ar/1i7c4_venta_departamento_villa-luro_lavadero_patio_demarco-operaciones-inmobiliarias,VILLA LURO
2017-11-17,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.637952500000004,-58.4940665,142000.0,83.0,76.0,1710.8433734939758,,3.0,,https://www.properati.com.ar/1i7h0_venta_ph_villa-luro_balcon_patio_terraza_cassoli-propiedades_du8,VILLA LURO
2017-11-21,apartment,Velez Sarsfield,|Argentina|Capital Federal|Velez Sarsfield|,-34.6350452767,-58.4998858704,160000.0,109.0,99.0,1467.8899082568807,,3.0,,https://www.properati.com.ar/1i9w6_venta_departamento_villa-luro_balcon_lavadero_dependencias_riveros-negocios-inmobiliarios,VILLA LURO
2017-11-23,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.636986,-58.497863,128500.0,55.0,50.0,2336.3636363636365,,3.0,,https://www.properati.com.ar/1idz7_venta_departamento_villa-luro_balcon_lavadero_luminoso_garage_placard_apto-credito-hipotecario_re-max-uno-ii,VILLA LURO
2017-12-05,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6431459,-58.495388500000004,88000.0,57.0,31.0,1543.859649122807,,1.0,,https://www.properati.com.ar/1imc9_venta_departamento_villa-luro_balcon_parrilla_patio_vista_estrenar_beiramar_fg7,VILLA LURO
2017-12-05,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.644044661399995,-58.5005192086,185000.0,86.0,74.0,2151.1627906976746,,3.0,5000.0,https://www.properati.com.ar/1imiy_venta_departamento_villa-luro_basualdo-al-400_baulera_gimnasio_parrilla_piscina_sum_sauna_lujoso_garage_aire-acondicionado_estrenar_apto-credito-hipotecario_niro-brokers,VILLA LURO
2017-12-05,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.64304179999999,-58.50247579999999,360000.0,187.0,110.0,1925.1336898395725,,4.0,1500.0,https://www.properati.com.ar/1imiz_venta_departamento_villa-luro_araujo-al-500_balcon_suite_hidromasaje_parrilla_piscina_quincho_sum_terraza_toilette_vestidor_garage_aire-acondicionado_niro-brokers,VILLA LURO
2017-12-05,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6413346,-58.494286200000005,229000.0,472.0,,485.16949152542367,,,,https://www.properati.com.ar/1imx3_venta_casa_villa-luro_balcon_patio_terraza_amenities_cifarelli-constructora-inmobiliaria_b9g,VILLA LURO
2017-12-05,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.641008,-58.48969350000001,170000.0,152.0,100.0,1118.421052631579,,4.0,,https://www.properati.com.ar/1inz7_venta_ph_villa-luro_balcon_lavadero_parrilla_quincho_terraza_claudio-parra-propiedades,VILLA LURO
2017-12-05,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6384785,-58.506971400000005,65000.0,38.0,,1710.526315789474,,1.0,1000.0,https://www.properati.com.ar/1io3i_venta_departamento_villa-luro_balcon_terraza_garage_cifarelli-constructora-inmobiliaria_b9g,VILLA LURO
2017-12-05,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6427804,-58.4912782,195000.0,90.0,90.0,2166.6666666666665,,2.0,,https://www.properati.com.ar/1iomp_venta_departamento_villa-luro_lexinton-propiedades_937,VILLA LURO
2017-12-05,apartment,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.6427804,-58.4912782,195000.0,90.0,90.0,2166.6666666666665,,2.0,,https://www.properati.com.ar/1ipbu_venta_departamento_mataderos_lexinton-propiedades_937,VILLA LURO
2017-12-06,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.635111200000004,-58.499894,162000.0,125.0,90.0,1296.0,,3.0,,https://www.properati.com.ar/1is1n_venta_ph_villa-luro_lope-de-vega-300_patio_terraza_luminoso_garage_magma-emprendimientos,VILLA LURO
2017-12-06,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.638892999999996,-58.5043,71000.0,29.0,29.0,2448.2758620689656,,1.0,,https://www.properati.com.ar/1iser_venta_departamento_villa-luro_hidromasaje_parrilla_quincho_amenities_aire-acondicionado_estrenar_re-max-data-house,VILLA LURO
2017-12-09,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.638441,-58.496156000000006,346000.0,147.0,147.0,2353.7414965986395,,6.0,,https://www.properati.com.ar/1ivc6_venta_casa_villa-luro_patio_terraza_re-max-urbana,VILLA LURO
2017-12-12,PH,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.642430600000004,-58.502739600000005,165000.0,97.0,88.0,1701.0309278350517,,3.0,,https://www.properati.com.ar/1ix1a_venta_ph_mataderos_baulera_lavadero_patio_toilette_fj-lujan_evj,VILLA LURO
2017-12-14,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6395273,-58.4960622,130000.0,80.0,75.0,1625.0,,4.0,,https://www.properati.com.ar/1izg6_venta_departamento_villa-luro_balcon_lavadero_toilette_luminoso_garage_placard_vardy-propiedades,VILLA LURO
2017-12-15,apartment,Liniers,|Argentina|Capital Federal|Liniers|,-34.6437655,-58.5030986,115000.0,47.0,30.0,2446.8085106382982,,2.0,,https://www.properati.com.ar/1j0yo_venta_departamento_liniers_balcon_amoblado_placard_estrenar_norde-propiedades_h62,VILLA LURO
2017-12-16,house,Versalles,|Argentina|Capital Federal|Versalles|,-34.6332335,-58.5081684,280000.0,283.0,200.0,989.3992932862192,,4.0,,https://www.properati.com.ar/1j1hc_venta_casa_versalles_lavadero_patio_terraza_toilette_garage_apto-credito-hipotecario_adrian-mercado,VILLA LURO
2017-12-16,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6434065,-58.498652899999996,129000.0,100.0,54.0,1290.0,,4.0,,https://www.properati.com.ar/1j1w3_venta_ph_villa-luro_patio_terraza_luminoso_cifarelli-constructora-inmobiliaria_b9g,VILLA LURO
2017-12-22,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.633466999999996,-58.50184,157000.0,62.0,58.0,2532.2580645161293,6.0,3.0,,https://www.properati.com.ar/1j73f_venta_departamento_villa-luro_balcon_lavadero_terraza_luminoso_garage_re-max-total-vi,VILLA LURO
2017-12-22,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.640803999999996,-58.50102,123000.0,47.0,39.0,2617.021276595745,2.0,2.0,,https://www.properati.com.ar/1j7p3_venta_ph_villa-luro_baulera_jardin_lavadero_patio_garage_placard_re-max-premium,VILLA LURO
2017-12-27,house,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.642095899999994,-58.489555599999996,260000.0,324.0,161.0,802.4691358024692,,,,https://www.properati.com.ar/1j9h2_venta_casa_parque-avellaneda_garage_riveros-negocios-inmobiliarios,VILLA LURO
2017-12-27,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6371751,-58.5060296,225000.0,315.0,188.0,714.2857142857142,,4.0,,https://www.properati.com.ar/1j9p3_venta_casa_villa-luro_jardin_terraza_garage_cifarelli-constructora-inmobiliaria_b9g,VILLA LURO
2018-01-08,PH,Monte Castro,|Argentina|Capital Federal|Monte Castro|,-34.628935,-58.507937,214000.0,125.0,75.0,1712.0,,3.0,,https://www.properati.com.ar/1jc9r_venta_ph_monte-castro_baulera_hidromasaje_parrilla_terraza_toilette_luminoso_placard_aire-acondicionado_doble-circulacion_re-max-accion-ii,VILLA LURO
2018-01-09,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6430184,-58.4992621,85000.0,60.0,50.0,1416.666666666667,,,,https://www.properati.com.ar/1jdmz_venta_ph_villa-luro_lavadero_terraza_estrenar_osvaldo-arruti-propiedades,VILLA LURO
2018-01-09,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6375736,-58.4993277,85000.0,,40.0,,4.0,,,https://www.properati.com.ar/1jeeo_venta_departamento_villa-luro_avenida-rivadavia_9600_luminoso_lujoso_archanco-inmobiliaria,VILLA LURO
2018-01-09,house,Floresta,|Argentina|Capital Federal|Floresta|,-34.632401421,-58.5049585504,250000.0,,160.0,,2.0,3.0,,https://www.properati.com.ar/1jehg_venta_casa_floresta_moliere_700_parrilla_terraza_luminoso_lujoso_garage_cherquetti-propiedades,VILLA LURO
2018-01-09,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.632401421,-58.5049585504,250000.0,,160.0,,2.0,3.0,,https://www.properati.com.ar/1jehk_venta_casa_villa-luro_moliere_700_parrilla_terraza_luminoso_lujoso_garage_cherquetti-propiedades,VILLA LURO
2018-01-09,house,Versalles,|Argentina|Capital Federal|Versalles|,-34.632401421,-58.5049585504,250000.0,,160.0,,2.0,3.0,,https://www.properati.com.ar/1jehu_venta_casa_versalles_moliere_700_lavadero_parrilla_terraza_toilette_luminoso_lujoso_garage_cherquetti-propiedades,VILLA LURO
2018-01-09,house,Floresta,|Argentina|Capital Federal|Floresta|,-34.6246231,-58.51122120000001,220000.0,,150.0,,1.0,2.0,,https://www.properati.com.ar/1jeif_venta_casa_floresta_bolonia_5300_jardin_patio_garage_placard_cherquetti-propiedades,VILLA LURO
2018-01-09,apartment,Versalles,|Argentina|Capital Federal|Versalles|,-34.62556839,-58.51296616,210000.0,,110.0,,5.0,3.0,,https://www.properati.com.ar/1jfk6_venta_departamento_versalles_alvarez-jonte_5400_balcon_luminoso_lujoso_pelaratti-propiedades,VILLA LURO
2018-01-09,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.63607407,-58.49823761,118000.0,85.0,,1388.235294117647,,3.0,,https://www.properati.com.ar/1jfut_venta_departamento_villa-luro_milton_200_terraza_solucion-inmobiliaria_gx3,VILLA LURO
2018-01-09,house,Versalles,|Argentina|Capital Federal|Versalles|,-34.62791443,-58.51215363,199000.0,210.0,210.0,947.6190476190477,2.0,3.0,,https://www.properati.com.ar/1jihw_venta_casa_versalles_lagrange_1200_balcon_lavadero_patio_terraza_lujoso_magnacca-e-m-inmobiliaria,VILLA LURO
2018-01-09,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.63367844,-58.50180054,95000.0,86.0,43.0,1104.6511627906978,,1.0,,https://www.properati.com.ar/1jihy_venta_departamento_villa-luro_virgilio_400_balcon_garage_apto-credito-hipotecario_magnacca-e-m-inmobiliaria,VILLA LURO
2018-01-09,apartment,Versalles,|Argentina|Capital Federal|Versalles|,-34.6351620444,-58.4997931006,129500.0,81.0,65.0,1598.7654320987656,8.0,3.0,,https://www.properati.com.ar/1jiig_venta_departamento_versalles_bacacay_5200_balcon_parrilla_luminoso_lujoso_garage_magnacca-e-m-inmobiliaria,VILLA LURO
2018-01-09,apartment,Versalles,|Argentina|Capital Federal|Versalles|,-34.63473892,-58.50906372,100000.0,79.0,76.0,1265.822784810127,3.0,2.0,,https://www.properati.com.ar/1jjj2_venta_departamento_versalles_ruiz-de-los-llanos_400_lavadero_placard_estudio-geiler_enm,VILLA LURO
2018-01-18,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6411729,-58.5057594,650000.0,461.0,280.0,1409.9783080260306,,4.0,,https://www.properati.com.ar/1jm9x_venta_casa_villa-luro_suite_lavadero_parrilla_patio_piscina_quincho_toilette_luminoso_dependencias_garage_mp-inmuebles,VILLA LURO
2018-01-18,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.627221999999996,-58.514835999999995,225000.0,165.0,112.0,1363.6363636363635,,5.0,,https://www.properati.com.ar/1johi_venta_casa_villa-luro_lavadero_parrilla_patio_terraza_re-max-parque,VILLA LURO
2018-01-19,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.638999,-58.506789000000005,81000.0,28.0,28.0,2892.857142857143,,1.0,,https://www.properati.com.ar/1jp78_venta_departamento_villa-luro_balcon_apto-credito-hipotecario_re-max-titanium,VILLA LURO
2018-01-19,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.63687720000001,-58.4948858,85000.0,45.0,45.0,1888.888888888889,,1.0,,https://www.properati.com.ar/1jrh9_venta_departamento_villa-luro_balcon_luminoso_estrenar_rivas-inmuebles_i8l,VILLA LURO
2018-01-19,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6393137,-58.504790899999996,125000.0,50.0,50.0,2500.0,,3.0,,https://www.properati.com.ar/1js7t_venta_departamento_villa-luro_lavadero_luminoso_placard_rivas-inmuebles_i8l,VILLA LURO
2018-01-19,house,Monte Castro,|Argentina|Capital Federal|Monte Castro|,-34.627675200000006,-58.511169499999994,330000.0,,108.0,,,,,https://www.properati.com.ar/1jsyf_venta_casa_monte-castro_piscina_quincho_lujoso_garage_gama-alba-propiedades_hdx,VILLA LURO
2018-01-20,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.637039,-58.497884,150000.0,163.0,107.0,920.2453987730063,,5.0,,https://www.properati.com.ar/1juc4_venta_ph_villa-luro_terraza_luminoso_re-max-puerto,VILLA LURO
2018-01-20,house,Floresta,|Argentina|Capital Federal|Floresta|,-34.625519373,-58.5110646841,390000.0,,180.0,,,5.0,,https://www.properati.com.ar/1jxxi_venta_casa_floresta_patio_terraza_grupo-mega-cano,VILLA LURO
2018-01-20,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.639449279299996,-58.4991994325,106469.68,50.0,46.0,2129.3936,,2.0,,https://www.properati.com.ar/1jzx7_venta_departamento_villa-luro_balcon_placard_aire-acondicionado_predial-propiedades_c3a,VILLA LURO
2018-01-20,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6389789,-58.500115,87500.0,43.0,43.0,2034.8837209302328,,3.0,,https://www.properati.com.ar/1k0fz_venta_departamento_villa-luro_lavadero_patio_luminoso_placard_demarco-operaciones-inmobiliarias,VILLA LURO
2018-01-23,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.643305,-58.49579,210000.0,161.0,85.0,1304.3478260869565,,4.0,,https://www.properati.com.ar/1k1hv_venta_casa_villa-luro_patio_terraza_luminoso_re-max-parque,VILLA LURO
2018-01-26,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.642095899999994,-58.489555599999996,260000.0,324.0,161.0,802.4691358024692,,,,https://www.properati.com.ar/1k4u2_venta_ph_parque-avellaneda_garage_riveros-negocios-inmobiliarios,VILLA LURO
2018-01-27,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6389789,-58.500115,120000.0,,70.0,,,,,https://www.properati.com.ar/1k6yu_venta_casa_villa-luro_baulera_parrilla_patio_quincho_luminoso_placard_apto-credito-hipotecario_dalle-nogare-propiedades,VILLA LURO
2018-01-29,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.63178,-58.505679,160000.0,65.0,60.0,2461.538461538461,,3.0,,https://www.properati.com.ar/1k7t9_venta_ph_villa-luro_patio_re-max-total-iii,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.641326299999996,-58.501429200000004,265000.0,90.0,,2944.444444444445,,3.0,2850.0,https://www.properati.com.ar/1k93b_venta_departamento_villa-luro_balcon_suite_terraza_vestidor_luminoso_impecable_losa-radiante_m-a-scavino-propiedades,VILLA LURO
2018-01-31,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.63657,-58.501278000000006,138000.0,98.0,98.0,1408.1632653061224,1.0,2.0,,https://www.properati.com.ar/1kb11_venta_ph_villa-luro_balcon_parrilla_piscina_luminoso_garage_placard_re-max-premium,VILLA LURO
2018-01-31,apartment,Floresta,|Argentina|Capital Federal|Floresta|,-34.637197,-58.4964453,131000.0,73.0,65.0,1794.5205479452054,,3.0,700.0,https://www.properati.com.ar/1kb5y_venta_departamento_floresta_balcon_lavadero_luminoso_garage_placard_antorcha-hijos-propiedades,VILLA LURO
2018-01-31,apartment,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,-34.6366546,-58.49678839999999,110000.0,50.0,45.0,2200.0,,2.0,2050.0,https://www.properati.com.ar/1kbh7_venta_departamento_villa-devoto_balcon_lavadero_impecable_placard_apto-credito-hipotecario_bener-propiedades_gu3,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6393662,-58.4953937,90000.0,40.0,40.0,2250.0,,1.0,,https://www.properati.com.ar/1ke7v_venta_departamento_villa-luro_estrenar_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.638560299999995,-58.506943299999996,70000.0,40.0,,1750.0,,1.0,1200.0,https://www.properati.com.ar/1ke7z_venta_departamento_villa-luro_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6412475,-58.5065762,310000.0,95.0,80.0,3263.157894736842,,4.0,4500.0,https://www.properati.com.ar/1ke81_venta_departamento_villa-luro_balcon_hidromasaje_lavadero_patio_piscina_terraza_vista_garage_placard_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.642564799999995,-58.5016872,160000.0,58.0,49.0,2758.6206896551726,,2.0,5000.0,https://www.properati.com.ar/1ke83_venta_departamento_villa-luro_gimnasio_hidromasaje_parrilla_patio_piscina_sum_toilette_luminoso_sauna_lujoso_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.637676,-58.496545999999995,87000.0,44.0,44.0,1977.2727272727273,,2.0,600.0,https://www.properati.com.ar/1ke8c_venta_departamento_villa-luro_luminoso_niro-brokers,VILLA LURO
2018-01-31,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6415092,-58.4940865,94000.0,60.0,50.0,1566.666666666667,,2.0,,https://www.properati.com.ar/1ke8g_venta_ph_villa-luro_balcon_parrilla_terraza_placard_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.639648,-58.506777,480000.0,150.0,130.0,3200.0,,4.0,13.0,https://www.properati.com.ar/1ke8w_venta_departamento_villa-luro_balcon_suite_terraza_vestidor_vista_garage_apto-credito-hipotecario_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6381684,-58.509606299999994,133000.0,82.0,80.0,1621.9512195121952,,4.0,3000.0,https://www.properati.com.ar/1ke9a_venta_departamento_villa-luro_balcon_garage_niro-brokers,VILLA LURO
2018-01-31,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.638985,-58.5080929,150000.0,150.0,130.0,1000.0,,,,https://www.properati.com.ar/1ke9e_venta_ph_villa-luro_patio_niro-brokers,VILLA LURO
2018-01-31,PH,Villa Real,|Argentina|Capital Federal|Villa Real|,-34.6376375,-58.503324,173000.0,87.0,75.0,1988.5057471264367,,,,https://www.properati.com.ar/1ke9g_venta_ph_villa-real_patio_terraza_toilette_niro-brokers,VILLA LURO
2018-01-31,PH,Villa Real,|Argentina|Capital Federal|Villa Real|,-34.635925,-58.50382679999999,179000.0,90.0,75.0,1988.888888888889,,,,https://www.properati.com.ar/1ke9h_venta_ph_villa-real_patio_niro-brokers,VILLA LURO
2018-01-31,house,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.64306,-58.504037800000006,670000.0,370.0,314.0,1810.8108108108108,,4.0,,https://www.properati.com.ar/1ke9s_venta_casa_villa-luro_gimnasio_patio_piscina_niro-brokers,VILLA LURO
2018-01-31,apartment,Versalles,|Argentina|Capital Federal|Versalles|,-34.628505,-58.51315579999999,260000.0,140.0,100.0,1857.142857142857,,3.0,,https://www.properati.com.ar/1ke9u_venta_departamento_versalles_lavadero_parrilla_patio_toilette_vestidor_garage_apto-credito-hipotecario_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6437655,-58.5030986,90000.0,40.0,37.0,2250.0,,1.0,,https://www.properati.com.ar/1ke9v_venta_departamento_villa-luro_balcon_garage_estrenar_niro-brokers,VILLA LURO
2018-01-31,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6437655,-58.5030986,118000.0,56.0,53.0,2107.1428571428573,,,,https://www.properati.com.ar/1kea0_venta_departamento_villa-luro_balcon_garage_niro-brokers,VILLA LURO
2018-02-01,apartment,Liniers,|Argentina|Capital Federal|Liniers|,-34.6386098,-58.5100414,120000.0,58.0,,2068.9655172413795,,,,https://www.properati.com.ar/1kgkc_venta_departamento_liniers_balcon_lavadero_acosta-negocios-inmobiliarios_cib,VILLA LURO
2018-02-01,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.6377873,-58.502043900000004,68000.0,36.0,31.0,1888.888888888889,,,,https://www.properati.com.ar/1kgmp_venta_departamento_villa-luro_balcon_garage_acosta-negocios-inmobiliarios_cib,VILLA LURO
2017-08-29,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.644175,-58.467299,220000.0,278.0,225.0,791.3669064748201,,4.0,,https://www.properati.com.ar/1e0j5_venta_ph_parque-avellaneda_pergamino-al-1100_subte-linea-e_subte-premetro_grupo-zeta-inmobiliaria_e4p,PARQUE AVELLANEDA
2017-09-06,apartment,Floresta,|Argentina|Capital Federal|Floresta|,-34.6402733,-58.477903299999994,135000.0,,59.0,,,3.0,,https://www.properati.com.ar/1ef4q_venta_departamento_floresta_directorio-av-_3800_lujoso_garage_estrenar_grupo-mega-ziade,PARQUE AVELLANEDA
2017-09-19,apartment,Floresta,|Argentina|Capital Federal|Floresta|,-34.6440529,-58.4849865,65000.0,30.0,28.0,2166.6666666666665,,1.0,,https://www.properati.com.ar/1ezwi_venta_departamento_floresta_balcon_lavadero_luminoso_amoblado_placard_apto-credito-hipotecario_molinari-masetto-inmobiliaria-y-estudio-juridico,PARQUE AVELLANEDA
2017-09-20,PH,Floresta,|Argentina|Capital Federal|Floresta|,-34.642148,-58.489318999999995,135000.0,,1.0,,,4.0,,https://www.properati.com.ar/1f6yk_venta_ph_floresta_balcon_patio_estudio-uno-juridico-inmobiliario,PARQUE AVELLANEDA
2017-09-21,house,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.6468877283,-58.4857277228,220000.0,200.0,176.0,1100.0,,,,https://www.properati.com.ar/1f8kf_venta_casa_parque-avellaneda_baulera_suite_jardin_lavadero_parrilla_patio_terraza_luminoso_garage_impecable_placard_apto-credito-hipotecario_clara-garcia-servicios-inmobiliarios_f1e,PARQUE AVELLANEDA
2017-09-22,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.642007299999996,-58.470214899999995,225000.0,206.0,206.0,1092.2330097087379,,4.0,,https://www.properati.com.ar/1faed_venta_ph_parque-avellaneda_balcon_suite_jardin_lavadero_patio_toilette_vestidor_luminoso_vista_placard_bruni-propiedades-s-r-l_hi0,PARQUE AVELLANEDA
2017-09-28,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.646939700000004,-58.4683078,135000.0,,63.0,,,3.0,,https://www.properati.com.ar/1fjg5_venta_ph_capital-federal_martinez-castro_1300_lavadero_patio_luminoso_garage_estrenar_subte-linea-e_irujo-br,PARQUE AVELLANEDA
2017-09-28,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.6434989,-58.4726652,110000.0,,46.0,,,2.0,,https://www.properati.com.ar/1fjh6_venta_ph_capital-federal_martinez-castro_1300_lavadero_patio_luminoso_garage_estrenar_subte-linea-e_irujo-br,PARQUE AVELLANEDA
2017-10-02,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.652565,-58.478235,149000.0,305.0,151.0,488.5245901639344,,8.0,,https://www.properati.com.ar/1foy8_venta_ph_parque-avellaneda_lavadero_quincho_terraza_garage_re-max-total-iii,PARQUE AVELLANEDA
2017-10-05,apartment,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.6465017,-58.4907416,87000.0,50.0,50.0,1740.0,,2.0,500.0,https://www.properati.com.ar/1fug3_venta_departamento_mataderos_homero_800_balcon_lavadero_patio_luminoso_placard_jpstella-inversiones-inmobiliarias,PARQUE AVELLANEDA
2017-10-06,apartment,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.647382,-58.477273399999994,73000.0,39.0,35.0,1871.794871794872,3.0,1.0,,https://www.properati.com.ar/1fwwo_venta_departamento_parque-avellaneda_balcon_parrilla_sum_amenities_inmobiliaria-calot_gqd,PARQUE AVELLANEDA
2017-10-06,house,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.65490820000001,-58.47761479999999,92000.0,180.0,130.0,511.11111111111114,,,,https://www.properati.com.ar/1fyeu_venta_casa_mataderos_patio_terraza_inmobiliaria-fedele,PARQUE AVELLANEDA
2017-10-07,PH,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.641223,-58.477456999999994,280000.0,240.0,122.0,1166.6666666666667,,4.0,,https://www.properati.com.ar/1fzwh_venta_ph_parque-avellaneda_lavadero_patio_quincho_terraza_toilette_vestidor_garage_re-max-bur-oacute,PARQUE AVELLANEDA
2017-10-08,apartment,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.6459363242,-58.4670830402,115000.0,98.0,80.0,1173.469387755102,,,,https://www.properati.com.ar/1g09a_venta_departamento_parque-avellaneda_peron-eva-av-_3700_patio_aire-acondicionado_subte-linea-e_subte-premetro_lepore-propiedades,PARQUE AVELLANEDA
2017-10-11,apartment,Villa Lugano,|Argentina|Capital Federal|Villa Lugano|,-34.658688500000004,-58.4699416,85000.0,60.0,60.0,1416.666666666667,,4.0,,https://www.properati.com.ar/1g5dq_venta_departamento_villa-lugano_luminoso_placard_aire-acondicionado_organizacin-lupo,PARQUE AVELLANEDA
